-2.61589 3.66824
-1.78552 3.11102
-1.28453 3.97647
-1.85624 3.15602
-0.86289 3.04091
-0.29197 2.2199
-1.12679 1.66938
-0.190842 1.31725
-1.13527 0.988525
-0.696574 1.88716
-1.47171 1.25536
-2.09439 0.472891
-1.11891 0.252807
-0.493995 -0.527884
-1.36507 -0.036739
-2.01703 0.721521
-1.30008 0.0243925
-0.456922 0.562061
-0.686033 -0.41134
-1.41785 0.270163
-2.07213 -0.486085
-2.54094 0.397218
-2.41521 -0.594847
-1.78825 0.184202
-1.26405 -0.667395
-0.61509 0.093426
-1.58101 0.352281
-2.53885 0.639588
-1.88233 -0.114722
-1.17683 -0.823435
-0.392461 -0.203142
0.130152 -1.05571
0.799091 -0.312395
1.64964 0.213497
0.682339 0.467118
0.703129 1.4669
1.58821 1.93234
2.56591 2.14234
1.87312 1.4212
2.27273 2.33789
1.29185 2.53251
0.768611 3.38469
1.44764 2.65058
0.849569 3.45203
-0.0521661 3.88431
0.818096 4.3769
-0.0143367 3.82278
0.398227 4.73371
-0.597099 4.83027
-1.22414 5.60926
-1.95609 6.29062
-1.22329 5.61017
-0.890775 4.66708
-1.79403 4.23797
-2.72607 4.60032
-1.84425 4.12874
-1.47668 3.19874
-0.560042 3.59845
0.270604 3.04165
-0.479845 2.38072
-1.24844 3.02045
-1.88678 3.79021
-2.825 4.13625
-3.47356 3.37509
-2.88401 2.56735
-2.03076 3.08886
-1.64599 4.01187
-1.52024 3.01981
-1.01421 3.88232
-1.20613 4.86374
-2.20298 4.78441
-2.05595 3.79528
-1.73768 2.84728
-1.76115 1.84756
-0.765699 1.94283
0.172684 1.59723
-0.436824 0.804451
-1.09291 1.55914
-0.0960929 1.47936
0.271117 0.549225
-0.642894 0.143535
-0.566072 -0.85351
-0.621249 0.144967
0.208448 -0.413248
-0.561947 0.22432
-1.45399 0.676277
-2.04789 1.48081
-2.42134 0.553162
-1.80165 -0.231683
-0.80831 -0.116496
-0.0961113 -0.818475
0.432423 -1.66739
1.42977 -1.74013
2.17731 -2.40435
1.84573 -3.34778
1.14448 -4.0607
0.258737 -3.59652
0.102506 -2.6088
-0.131972 -1.63668
0.686106 -1.06157
0.13636 -1.89691
0.950585 -1.31636
0.856904 -0.320755
0.703094 0.667346
1.37846 -0.0701339
2.02345 -0.834329
2.80645 -1.45635
2.88491 -0.459434
3.79725 -0.868854
2.82507 -0.634622
2.92884 0.35998
3.75768 0.919471
4.71859 0.642643
3.91735 0.0443065
4.79952 0.515243
3.81441 0.34327
2.83211 0.155982
2.4124 -0.751678
1.75775 0.00425152
1.01527 0.674121
0.327316 1.39988
-0.0288608 2.33429
0.964659 2.44795
0.0772418 2.90892
-0.29275 1.97988
0.69226 1.80738
1.52093 2.36712
1.98836 1.48309
1.42339 2.3082
1.00235 1.40116
1.99422 1.27389
2.24549 0.305977
2.89888 -0.451046
3.89846 -0.479887
3.22206 -1.21642
2.30434 -1.61365
2.2813 -0.61392
2.71445 -1.51524
2.60445 -0.52131
3.37612 0.114716
2.7203 -0.640203
3.31503 -1.44413
4.14908 -0.892453
3.48466 -0.145095
4.06729 -0.95783
3.07955 -0.80175
2.76332 -1.75043
2.74347 -2.75024
3.70583 -3.02204
3.05857 -3.78432
3.36331 -2.83188
4.07571 -3.53365
3.46446 -2.74221
2.77104 -2.02168
3.17286 -2.9374
4.17042 -3.00724
4.42077 -3.9754
3.5313 -4.43239
2.8924 -3.6631
3.73978 -3.13212
4.68959 -3.44498
5.50327 -4.02628
4.63561 -4.52344
3.74136 -4.971
3.99001 -5.93959
4.93384 -5.60917
3.93476 -5.65212
3.03658 -6.09174
2.71886 -5.14356
2.21211 -4.28147
1.62421 -5.0904
2.61609 -4.96326
1.67524 -5.30206
1.62483 -6.30079
1.63647 -7.30072
0.643317 -7.18388
0.21446 -6.28051
-0.653883 -6.77647
-1.0385 -5.8534
-1.77223 -6.53283
-2.53577 -5.88708
-1.5573 -6.09347
-1.22888 -7.038
-0.243158 -7.20637
-1.22136 -6.9987
-1.96287 -7.66964
-1.6599 -8.62264
-2.07223 -7.71161
-1.37509 -6.99467
-1.66331 -6.0371
-0.814313 -5.5087
0.176232 -5.64589
-0.234476 -6.55766
-1.19419 -6.27669
-1.08041 -7.2702
-0.76852 -6.32008
0.0482773 -5.74316
-0.298751 -4.8053
0.696748 -4.90008
0.493419 -5.87919
1.14984 -5.1248
0.360405 -4.51097
-0.253649 -3.7217
-1.2514 -3.65462
-0.334698 -3.25504
-1.11322 -3.88266
-0.272151 -3.34173
0.197345 -4.22467
-0.625047 -4.79359
0.0578863 -5.52407
0.837656 -4.898
1.66364 -4.3343
0.906038 -4.98703
1.82655 -4.59631
2.61063 -3.97565
2.83492 -3.00113
3.32881 -2.1316
2.85965 -1.2485
3.73453 -0.764156
2.87544 -1.27599
1.94648 -0.90581
1.37758 -1.72821
1.21882 -2.71553
2.02195 -2.11973
1.2653 -2.77355
0.568265 -2.05651
0.83679 -3.01978
0.292932 -2.18061
-0.575009 -1.68394
-1.50139 -1.30734
-2.12787 -0.527906
-1.33179 -1.13311
-0.855484 -0.25383
-0.600426 0.713095
-1.50501 0.286796
-2.47653 0.52373
-1.9774 1.39026
-2.84343 0.890251
-1.85121 1.01482
-2.53192 0.282261
-3.36108 -0.276756
-2.66261 0.438887
-3.55252 -0.017259
-4.53602 0.163653
-4.24984 -0.794524
-5.24855 -0.743824
-5.52977 0.21582
-4.98123 1.05194
-4.02359 1.33991
-4.58996 0.515762
-3.66494 0.135839
-2.98544 -0.59783
-2.84915 0.39284
-3.01834 1.37842
-3.38844 2.30742
-3.17614 3.28462
-3.57431 4.20193
-2.58198 4.07835
-2.48998 5.07411
-2.75146 4.1089
-3.00214 3.14083
-2.42731 3.9591
-3.30038 4.4467
-3.31485 5.44659
-2.32441 5.30865
-1.79553 4.45995
-0.908696 3.99787
-0.686908 3.02277
-1.30215 3.81111
-2.29681 3.70786
-1.38943 4.12819
-0.955879 5.02932
-5.84988e-05 4.73537
0.955788 5.02923
1.94796 5.15411
0.94906 5.10723
-0.0500721 5.14889
0.937279 4.99034
1.88678 4.67656
2.11595 3.70318
2.83555 4.39756
2.16618 5.1405
3.14761 4.94868
3.23941 3.9529
3.98523 4.61905
3.12295 5.12548
2.69459 4.22187
2.02918 3.4754
1.03122 3.41153
0.0605828 3.65207
0.266389 2.67348
1.17956 2.26591
0.561656 3.05216
1.46585 2.62504
0.72114 1.95765
0.689868 0.958143
-0.0192892 1.66319
0.971861 1.79594
0.925352 2.79486
1.51151 3.60505
1.70508 2.62396
1.6112 3.61955
1.15571 4.50979
1.82192 5.25555
1.48879 4.31267
2.38531 3.86967
2.89686 4.72893
2.03429 4.223
2.82658 4.83314
1.82698 4.86148
1.20239 5.64243
1.56706 6.57357
2.43918 6.08427
2.84043 7.00024
3.5455 7.70938
3.58322 8.70867
3.30246 9.66844
3.37245 8.6709
4.20367 9.22683
3.70111 8.36229
3.13692 9.18794
2.42282 8.4879
1.45143 8.25039
0.530394 8.63986
-0.33592 9.13936
0.0613976 10.057
-0.443038 9.19359
-1.04625 8.39601
-1.49787 9.28822
-0.503606 9.3952
-0.305817 10.3754
-0.233369 9.37808
0.764307 9.44622
0.100901 10.1945
1.07039 10.4396
1.83049 11.0894
1.51132 10.1417
0.511438 10.1571
-0.304933 10.7346
-1.0118 11.442
-1.98377 11.2069
-1.05287 11.5722
-1.15187 10.5771
-1.53105 9.65175
-2.24257 8.94909
-2.95553 8.24787
-3.62192 8.99347
-4.3729 9.65379
-4.71938 10.5919
-4.27215 11.4863
-3.88412 10.5646
-4.46311 11.38
-3.77427 12.1049
-4.52853 12.7614
-4.21659 13.7115
-3.24536 13.9497
-2.51756 13.2639
-1.71331 12.6696
-1.07383 13.4384
-0.465367 12.6448
-0.541367 13.6419
-0.0216468 14.4963
0.00972282 15.4958
1.00966 15.4847
1.66341 14.728
1.04092 13.9453
2.03091 13.8042
1.23422 14.4086
1.77294 13.5661
1.87607 12.5714
2.79837 12.9579
3.69182 13.4071
3.10399 14.2161
3.9725 13.7204
4.36462 12.8005
5.1362 13.4366
6.07228 13.0848
5.48314 12.2768
5.07249 13.1886
4.92783 12.1991
4.11414 11.6178
3.53132 12.4304
2.60057 12.0647
3.60001 12.0982
2.79255 11.5083
2.47593 10.5598
1.87711 9.75887
2.55434 10.4946
1.64356 10.9075
0.647066 10.8238
1.54286 10.3794
0.622606 9.98804
-0.193935 9.41076
0.156556 10.3473
0.373568 11.3235
-0.561796 10.9698
-1.29372 11.6512
-0.775498 12.5064
0.214031 12.3621
0.787905 11.5432
1.49551 12.2498
2.05224 11.4191
1.60542 10.5245
0.746779 11.037
0.126715 10.2525
-0.106104 9.27996
-0.707549 8.48104
0.28307 8.6177
-0.596549 9.09338
-0.862989 10.0572
-1.19689 10.9998
-2.19414 11.0739
-3.0192 11.639
-2.54098 10.7608
-1.59927 11.0972
-1.59598 12.0972
-2.0398 11.2011
-2.45805 12.1094
-2.79903 13.0495
-3.28168 12.1737
-3.79618 13.0311
-3.96529 12.0455
-3.32852 12.8166
-2.95513 13.7443
-3.74987 14.3512
-3.97441 13.3768
-3.69691 12.416
-4.56752 11.9241
-3.86322 12.634
-4.30774 13.5298
-3.54093 14.1716
-4.53343 14.0494
-5.41735 13.5818
-4.49722 13.9734
-5.49548 13.9143
-4.50425 13.7822
-4.76469 12.8167
-5.05 11.8582
-6.04955 11.8883
-6.56192 12.7471
-5.7048 13.2622
-6.69803 13.146
-5.82721 12.6544
-6.02079 13.6355
-6.9066 13.1715
-7.14808 14.1419
-7.96012 13.5583
-7.28615 12.8195
-8.27858 12.6967
-7.54574 13.3771
-6.65404 13.8297
-5.71011 13.4996
-5.13866 14.3202
-5.22858 15.3162
-4.66249 14.4918
-3.68291 14.2908
-3.63138 13.2921
-3.25118 12.3672
-4.11186 12.8763
-4.49336 13.8007
-4.98392 12.9293
-5.66861 12.2005
-4.80277 11.7001
-4.15425 10.9389
-4.40366 9.97054
-3.69455 10.6756
-2.70327 10.5438
-2.51493 11.5259
-3.15835 10.7604
-2.6302 9.91125
-3.35154 9.21867
-2.93341 10.1271
-2.90542 11.1267
-1.90717 11.1858
-0.907911 11.1473
-0.154801 11.8052
-0.799261 11.0406
-0.262583 10.1968
0.291778 11.0291
1.08983 10.4265
0.708749 9.50195
1.68462 9.28358
1.99894 8.33426
2.86586 7.8358
3.21869 6.90012
2.30168 6.50126
3.06074 7.15227
4.05171 7.28641
3.06147 7.42579
3.237 8.41027
2.44511 9.02092
3.12983 8.29212
4.1278 8.35577
4.48659 9.28919
3.52555 9.56561
2.52569 9.54876
1.81678 10.2541
2.1554 11.195
2.81497 10.4433
3.32882 9.58546
2.57993 10.2481
2.77554 9.26746
3.36822 10.0729
2.50403 10.5761
1.60228 11.0083
2.56171 10.7264
3.01128 9.83313
2.59627 10.7429
3.08442 9.87019
3.63286 10.7064
3.64378 9.70644
2.69017 9.40541
3.62826 9.7518
4.61844 9.612
4.10385 8.75456
4.61283 7.89378
4.66443 6.89512
3.70546 6.61163
2.71043 6.71124
3.57586 7.21228
4.02701 6.31983
3.90385 7.31221
4.59489 6.5894
5.27534 5.8566
5.05102 4.88209
5.64835 5.68408
5.1784 6.56677
5.51483 7.50848
4.51486 7.50056
3.68284 6.94581
3.3911 7.90231
2.92831 8.78878
3.67396 9.45511
2.86916 10.0487
3.8691 10.059
4.7125 9.52173
5.65674 9.851
6.39942 9.18135
5.57924 8.60923
6.56158 8.4221
6.29386 9.38559
6.96748 8.64651
7.40396 9.54623
6.551 9.02425
7.2464 8.30563
